"UserID","age","gender","school_year","education_type4","smoking_frequency","vaping_frequency","cannabis_days","online_gambling","drunk_lifetime","ever_used_laughing_gas","ever_used_other_drugs","breakfast_days","energy_drink_days","fruit_days","vegetable_days","water_days","sports_club","sports_leisure","gaming_frequency","friends_alcohol","friends_smoking","friends_cannabis","school_safety","school_theft","school_cannabis","school_drug_dealing","feels_happy","future_confidence_categories","handles_stress_well","has_mental_health_issues","often_lonely","recovers_quickly","tiktok_use","youtube_use","instagram_account1","instagram_account2","instagram_account3","tiktok_account1","tiktok_account2","tiktok_account3","youtube_account1","youtube_account2","youtube_account3","inf_category_content_creator___influencer","inf_category_brand___media_channel","inf_category_music_artist","inf_category_athlete___influencer","inf_theme_lifestyle___personal","inf_theme_comedy___entertainment","inf_theme_sports___football","inf_theme_fashion___beauty","inf_theme_music___performance","inf_theme_gaming","inf_theme_news___commentary","inf_theme_entertainment___stunts","inf_theme_fitness___health","inf_theme_business","inf_scope_other","inf_scope_netherlands","inf_scope_rotterdam_region"
1701054,"13 years old",2,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","5 days per week","Every day","4 to 6 days per week","4 to 6 days per week","2 or 3 days per week","None","None","None","Strongly agree","Almost never","Sometimes","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",2,2,"frenkiedejong","Matthijs de ligt","Fabrizo romano","champions league","Barcelona","Afc ajax","Afc ajax","Ziggo","viaplay",11.1111111111111,33.3333333333333,0,0,0,0,38.8888888888889,0,0,0,5.55555555555556,0,0,0,22.2222222222222,22.2222222222222,0
1701059,"13 years old",2,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","4 days per week","2 days per week","Every day","2 or 3 days per week","1 day per week","(Almost) every day","None","Some","None","Agree","Almost never","Almost never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","No","(Almost) never / Sometimes","No / Neutral",3,1,"feyenoord","feyenoord","feyenoord","feyenoord","feyenoord","feyenoord",NA,NA,NA,0,16.6666666666667,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,16.6666666666667
1701072,"13 years old",2,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","3 days per week","(Almost) never","Every day","(Almost) never","4 to 6 days per week","(Almost) every day","None","None","None","Agree","Often","I don't know","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,"pryo_fire0187","Monstertube","Voetbal nieuws","Dylanhaegens","sako","addo","dylanhaegens","monstertube","egbert gaming",11.1111111111111,11.1111111111111,0,0,0,16.6666666666667,0,0,0,0,0,5.55555555555556,0,0,0,22.2222222222222,0
1701097,"13 years old",2,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","Yes but not for money","Never Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","(Almost) never","Every day","Every day","1 day per week","(Almost) never","(Almost) every day","None","None","None","Disagree","Never","Never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,NA,NA,NA,"ssundee","mrbeast",NA,100,0,0,0,0,0,0,0,0,50,0,50,0,0,100,0,0
1701105,"13 years old",2,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","4 days per week","Every day","Not Every Day","2 or 3 days per week","2 or 3 days per week","(Almost) every day","None","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",3,0,NA,NA,NA,"scarvl","Outdoorboys","Mongraal",NA,NA,NA,66.6666666666667,0,0,0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,0,0,66.6666666666667,0,0
1701107,"12 years old or younger",2,2,"Vwo","Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","(Almost) never","Every day","Every day","1 day per week","2 or 3 days per week","(Almost) every day","Some","Some","None","Agree","Almost never","Never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,NA,NA,NA,"geen idee","weet ik niet uit mijn hoofd","??????????????","geen idee","weet ik niet uit mijn hoofd","?????????????????",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701112,"15 years old",2,4,"Havo","Smoked","Vaped","Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","4 days per week","Every day","4 to 6 days per week","1 day per week","2 or 3 days per week","(Almost) all","None","Some","Strongly agree","Never","Sometimes","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","No / Neutral",3,3,NA,NA,NA,"Sam Salek","ESPN","433","Don de Jong","AMP house","Beta squad",50,33.3333333333333,0,0,16.6666666666667,25,16.6666666666667,0,0,0,16.6666666666667,0,8.33333333333333,0,33.3333333333333,50,0
1701116,"15 years old",2,4,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","3 days per week","Every day","Not Every Day","(Almost) never","1 day per week","4 or 5 days per week","Most","None","None","Strongly agree","Sometimes","Often","Sometimes","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","No / Neutral",2,2,NA,NA,NA,NA,NA,NA,"pewdiepie",NA,NA,100,0,0,0,33.3333333333333,33.3333333333333,0,0,0,33.3333333333333,0,0,0,0,100,0,0
1701123,"13 years old",2,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","Every day","Every day","Every day","2 or 3 days per week","2 or 3 days per week","(Almost) every day","None","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",2,3,"Dean","Dean","Dean",NA,NA,NA,NA,NA,NA,33.3333333333333,0,0,0,16.6666666666667,0,0,16.6666666666667,0,0,0,0,0,0,0,33.3333333333333,0
1701135,"15 years old",2,4,"Vmbo-bk","Unknown","Vaped","Used Cannabis","Yes for money","Drunk","Used Laughing Gas","No","Not Every Day","At least Once a Week","Every day","Every day","Not Every Day","2 or 3 days per week","Every day","2 or 3 days per week","Some","Most","Some","Strongly disagree","Sometimes","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",2,3,"Lana rhoads","Pornhub","Giolatooy","Lanarhoads","Miakhalifa","Adison beer","Mrbeest","Royalistiq","Enzo",55.5555555555556,0,0,0,16.6666666666667,16.6666666666667,0,0,0,11.1111111111111,5.55555555555556,5.55555555555556,0,0,22.2222222222222,22.2222222222222,11.1111111111111
1701145,"14 years old",2,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","Every day","Every day","Every day","Every day","Every day","2 or 3 days per week","None","None","None","Agree","I don't know","I don't know","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",2,3,NA,NA,NA,"Silas.vnzuid","youallknowwhoiam","ccrazyy1y","smii7y","smii7yplus","smii7yminus",16.6666666666667,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,0,16.6666666666667,0,0
1701156,"13 years old",2,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","3 days per week","Every day","Every day","2 or 3 days per week","2 or 3 days per week","2 or 3 days per week","None","Some","None","Agree","Sometimes","Sometimes","Sometimes","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",0,2,"@2stroke_Tomos","@2stroke_hzr","@2stroke_Tomos_Custum",NA,NA,NA,"monstertube",NA,NA,0,25,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,25,0
1701162,"12 years old or younger",2,2,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","6 days per week","Every day","Every day","2 or 3 days per week","4 to 6 days per week","2 or 3 days per week","None","None","None","Agree","Almost never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",1,2,NA,NA,NA,NA,NA,NA,"bankzitters",NA,NA,100,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,100
1701185,"13 years old",2,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","4 days per week","Every day","Every day","4 to 6 days per week","2 or 3 days per week","2 or 3 days per week","Some","None","None","Strongly agree","I don't know",NA,"I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,"443","433nl","excelsior rotterdam","espn","433","feyenoord","bankzitters","koen","mathy",33.3333333333333,33.3333333333333,0,0,0,22.2222222222222,22.2222222222222,0,0,11.1111111111111,11.1111111111111,0,0,0,0,44.4444444444444,22.2222222222222
1701188,"15 years old",2,4,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","5 days per week","Every day","Every day","Less than 1 day per week","1 day per week","2 or 3 days per week","Some","Some","None","Agree",NA,"Often","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",2,3,NA,NA,NA,NA,NA,NA,"Alleen voor muziek",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701193,"14 years old",2,2,"Vmbo-bk","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","5 days per week","3 days per week","Every day","(Almost) never","4 to 6 days per week","(Almost) every day","None","None","None","Neither agree nor disagree","I don't know","I don't know","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",2,3,NA,NA,NA,"cr77_on_top","zeyn_10m","realmadridCF.","dragunov yt","zain yt","fog",0,0,16.6666666666667,0,0,0,0,0,16.6666666666667,0,0,0,0,0,0,16.6666666666667,0
1701204,"13 years old",2,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","1 day per week","4 days per week","Not Every Day","2 or 3 days per week","1 day per week","4 or 5 days per week","None","None","None","Agree","Almost never","I don't know","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",3,2,"Sparta rotterdam","cristiano ronaldo","lionel messi","sparta","ronaldo","messi",NA,NA,NA,0,16.6666666666667,0,16.6666666666667,8.33333333333333,0,25,0,0,0,0,0,0,0,16.6666666666667,0,16.6666666666667
1701220,"15 years old",2,4,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Not Every Day","Every day","2 or 3 days per week","4 or 5 days per week","Some","Some","Some","Agree","Never","Sometimes","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,"koen","milo","Enzoknol",NA,NA,NA,"bankzitter","gifgas","Siloentertainment",50,0,0,0,8.33333333333333,25,0,0,0,16.6666666666667,0,0,0,0,0,33.3333333333333,16.6666666666667
1701223,"13 years old",2,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","5 days per week","Every day","4 to 6 days per week","2 or 3 days per week","(Almost) every day","Some","None","None","Agree","Never","Almost never","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,1,"maxverstappen1","qucee","feyenoord",NA,NA,NA,NA,NA,NA,33.3333333333333,33.3333333333333,0,0,16.6666666666667,16.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,66.6666666666667
1701226,"14 years old",2,2,"Vmbo-gt","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","At least Once a Week","5 days per week","Every day","Every day","4 to 6 days per week","1 day per week","4 or 5 days per week","Some","None","None","Neither agree nor disagree","Almost never","Sometimes","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,"gio","jade anna","boef",NA,NA,NA,"gio","stuk tv","bankzitters",66.6666666666667,0,16.6666666666667,0,25,25,0,8.33333333333333,8.33333333333333,8.33333333333333,0,8.33333333333333,0,0,0,50,33.3333333333333
1701233,"13 years old",2,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","5 days per week","Every day","2 or 3 days per week","2 or 3 days per week","4 or 5 days per week","Some","Some","None","Strongly agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,2,NA,NA,NA,"spartarotterdam1","spartarotterdam010","jochemnoomen","vuurwerk.nl","xtwins",NA,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20
1701238,"13 years old",2,2,"Vmbo-gt","Never Smoked","Vaped","Never Used Cannabis","Yes but not for money","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","5 days per week","4 days per week","Every day","2 or 3 days per week","Every day","2 or 3 days per week","(Almost) all","Most","Some","Agree","Almost never","Often","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,"feyenoord","bankzitters","qucee","bankzitters","feyenoord","dwanestar",33.3333333333333,16.6666666666667,0,0,8.33333333333333,16.6666666666667,16.6666666666667,0,0,8.33333333333333,0,0,0,0,0,0,50
1701244,"14 years old",2,2,"Havo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","3 days per week","4 days per week","Every day","2 or 3 days per week","1 day per week","(Almost) every day","None","Some","None","Agree","Almost never","Sometimes","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,"Cristiano.","433.","Cestmocro.",NA,NA,NA,"Mrbeast.","Touzani.","Laatkomers.",33.3333333333333,16.6666666666667,0,16.6666666666667,0,8.33333333333333,25,0,0,0,8.33333333333333,25,0,0,16.6666666666667,33.3333333333333,16.6666666666667
1701258,"14 years old",2,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","Every day","Every day","Every day","4 to 6 days per week","2 or 3 days per week","2 or 3 days per week","None","None","None","Strongly agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,2,NA,NA,NA,NA,NA,NA,"rouandyt","enzoknol","mrbeast",66.6666666666667,0,0,0,16.6666666666667,0,0,0,0,16.6666666666667,0,33.3333333333333,0,0,33.3333333333333,33.3333333333333,0
1701284,"13 years old",2,2,NA,"Never Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","3 days per week","3 days per week","Every day","1 day per week","2 or 3 days per week","4 or 5 days per week","Some","Some","Some","Agree","Often","Never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",3,3,"enzoknol","johnny",NA,"johnny",NA,NA,"sjon",NA,NA,25,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,25,0
1701287,"13 years old",2,2,"Havo","Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","(Almost) never","(Almost) never","Not Every Day","2 or 3 days per week","Less than 1 day per week","(Almost) every day","None","None","None","Agree","Almost never","I don't know","I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",0,3,NA,NA,NA,NA,NA,NA,"Tanqr",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
